code,number,edition,character,series,quality,obtainedDate,obtainedTimestamp,burnValue,dye.code,dye.name,frame,morphed,trimmed,tag,alias,wishlists,fights,dropQuality,dropper,grabber,guild,worker.effort,worker.style,worker.purity,worker.grabber,worker.dropper,worker.quickness,worker.toughness,worker.vanity,worker.recoveryDate,worker.recoveryTimestamp
v276hz5,8438,4,Houshou Marine,Hololive: Holo no Graffiti,4,"Wed, 01 Nov 2023 16:13:49 GMT",1.69886E+12,324,,,,No,No,,,397,0,4,2.47132E+17,2.47132E+17,3.43119E+17,176,F,S,S,S,S,F,D,,
v28x5dp,1090,2,Alvitr,Honkai Impact 3rd,1,"Sun, 29 Oct 2023 17:45:12 GMT",1.6986E+12,30,,,,No,No,,,1,0,1,2.47132E+17,2.47132E+17,3.43119E+17,20,F,S,S,S,S,F,D,,
v2g1dxg,11980,1,Sylphiette,Mushoku Tensei: Jobless Reincarnation,1,"Tue, 24 Oct 2023 15:12:09 GMT",1.69816E+12,25,,,,No,No,,,352,0,1,1.83458E+17,1.83458E+17,7.09433E+17,11,F,S,F,F,S,F,D,,
v24zm2p,2852,5,18+,Himegoto,2,"Tue, 17 Oct 2023 21:33:48 GMT",1.69758E+12,55,,,,No,No,,,6,0,2,,2.47132E+17,3.43119E+17,29,F,S,S,F,S,F,D,,
vh342zm,2938,5,Akane Aoi,Toilet-Bound Hanako-kun,3,"Sun, 03 Sep 2023 23:42:22 GMT",1.69378E+12,149,,,,No,No,,,70,0,3,2.47132E+17,2.47132E+17,7.30538E+17,86,F,S,S,S,S,F,D,,
vhhc06l,12470,3,Esdeath,Akame ga Kill!,1,"Wed, 16 Aug 2023 01:07:31 GMT",1.69215E+12,43,,,,No,No,,,1649,0,1,2.47132E+17,2.47132E+17,7.30538E+17,24,F,S,S,S,S,F,D,,
vhv4vsg,264,2,Tamamo,The Alchemist Code,2,"Thu, 10 Aug 2023 20:55:31 GMT",1.6917E+12,48,,,,No,No,,,2,0,2,2.47132E+17,2.47132E+17,7.30538E+17,31,F,S,S,S,S,F,A,,
vqxpwpt,2625,5,André Grandier,The Rose of Versailles,2,"Fri, 04 Aug 2023 21:50:25 GMT",1.69119E+12,31,,,,No,No,,,3,0,2,2.47132E+17,2.47132E+17,7.30538E+17,20,F,S,S,S,S,F,C,,
vqsbxb1,15823,2,Aiko Mikami,The Disastrous Life of Saiki K. 2nd Season,2,"Thu, 03 Aug 2023 08:12:28 GMT",1.69105E+12,22,,,,No,No,,,0,0,2,2.47132E+17,2.47132E+17,6.48032E+17,14,F,S,S,S,A,F,D,,
vqgnwrw,7373,4,Itachi Uchiha,Naruto,1,"Mon, 31 Jul 2023 00:52:32 GMT",1.69076E+12,44,,,,No,No,,,2501,0,1,,4.33994E+17,8.28288E+17,20,F,S,F,F,F,F,D,,
v0q1wb8,52870,1,Gerald,Nezumi Monogatari: George to Gerald no Bouken,4,"Tue, 16 May 2023 00:53:42 GMT",1.6842E+12,14,,,,No,No,,,1,0,4,,2.47132E+17,7.30538E+17,8,F,S,S,F,B,F,D,,
vv7b059,7356,4,Mayoi Hachikuji,Bakemonogatari,2,"Tue, 02 May 2023 22:13:53 GMT",1.68307E+12,63,,,,No,No,,,78,0,2,2.47132E+17,2.47132E+17,7.30538E+17,39,F,S,S,S,S,F,C,,
vvh3d3p,396,5,Lain Iwakura,Serial Experiments Lain,2,"Fri, 07 Apr 2023 15:48:11 GMT",1.68088E+12,62,,,,No,No,,,379,0,2,,2.47132E+17,4.68441E+17,41,F,S,S,F,B,F,A,,
vmzw3mj,451,5,Momoe Sawaki,Wonder Egg Priority,0,"Wed, 15 Mar 2023 06:18:40 GMT",1.67886E+12,16,,,,No,No,,,109,0,0,2.47132E+17,2.47132E+17,7.30538E+17,10,F,S,S,S,S,F,A,,
c95z2k,15217,2,Aoi Akane,Toilet-Bound Hanako-kun,1,"Sat, 18 Feb 2023 01:29:45 GMT",1.67668E+12,31,,,,No,No,,,114,0,1,2.47132E+17,2.47132E+17,8.80182E+17,18,F,S,S,S,A,F,D,,
cr536r,6011,4,Lucoa,Miss Kobayashi's Dragon Maid,4,"Tue, 14 Feb 2023 19:56:12 GMT",1.6764E+12,346,,,,No,No,,,462,0,4,2.47132E+17,2.47132E+17,8.73369E+17,208,F,S,S,S,S,F,C,,
cn9hm3,11405,3,Setsuna,Redo of Healer,2,"Thu, 09 Feb 2023 21:45:10 GMT",1.67598E+12,77,,,,No,No,,,184,0,2,2.47132E+17,2.47132E+17,7.30538E+17,44,F,S,S,S,S,F,D,,
cjbg5n,25,2,NaO,Extreme Hearts,1,"Wed, 08 Feb 2023 11:00:13 GMT",1.67585E+12,14,,,,No,No,lp,,1,2,1,2.47132E+17,2.47132E+17,7.30538E+17,10,F,S,S,S,A,C,A,,
c5z9vl,1899,2,Collei,Genshin Impact,3,"Mon, 06 Feb 2023 05:57:46 GMT",1.67566E+12,169,,,,No,No,,,137,1,3,2.47132E+17,2.47132E+17,7.30538E+17,110,F,S,S,S,S,D,B,,
cw42r0,1634,4,Suguru Getou,Jujutsu Kaisen,2,"Fri, 03 Feb 2023 23:40:01 GMT",1.67547E+12,86,,,,No,No,,,1330,0,2,2.47132E+17,2.47132E+17,7.30538E+17,56,F,S,S,S,A,F,B,,
c0p0jz,15175,1,Iroha Isshiki,My Teen Romantic Comedy SNAFU TOO!,2,"Mon, 30 Jan 2023 05:29:03 GMT",1.67506E+12,45,,,,No,No,,,101,0,2,2.47132E+17,2.47132E+17,9.19059E+17,24,F,S,S,S,A,F,D,,
c0qwxz,15635,2,Kanna Kamui,Miss Kobayashi's Dragon Maid,3,"Sun, 29 Jan 2023 17:47:34 GMT",1.67501E+12,177,,,,No,No,,,958,0,3,2.47132E+17,2.47132E+17,7.30538E+17,98,F,S,S,S,S,F,D,,
xmfw74,11132,3,Mitsuha Miyamizu,your name.,0,"Thu, 03 Nov 2022 01:06:56 GMT",1.66744E+12,20,,,,No,No,,,346,0,0,2.47132E+17,2.47132E+17,7.30538E+17,14,F,S,S,S,S,F,D,,
sc7x0b,43,1,Ayako Oikawa,Dance Dance Danseur,3,"Tue, 01 Nov 2022 23:04:41 GMT",1.66734E+12,11,,,,No,No,,,1,0,3,2.47132E+17,2.47132E+17,7.30538E+17,8,F,S,S,S,S,F,A,,
sct1mb,3846,4,Zeke,Attack on Titan 2nd Season,4,"Tue, 01 Nov 2022 20:45:44 GMT",1.66734E+12,308,,,,No,No,,,99,0,4,2.47132E+17,2.47132E+17,7.30538E+17,195,F,S,S,S,S,F,B,,
scnst9,4589,4,Ai Hayasaka,Kaguya-sama: Love Is War,0,"Tue, 01 Nov 2022 09:44:50 GMT",1.6673E+12,21,,,,No,No,,,932,0,0,2.47132E+17,2.47132E+17,7.30538E+17,14,F,S,S,S,S,F,C,,
s6c71q,10515,3,Hisoka,Hunter x Hunter,3,"Mon, 31 Oct 2022 19:12:11 GMT",1.66724E+12,175,,,,No,No,,,1105,0,3,2.47132E+17,2.47132E+17,7.30538E+17,101,F,S,S,S,S,F,D,,
s699x7,15186,1,Eugeo,Sword Art Online: Alicization,3,"Mon, 31 Oct 2022 08:41:58 GMT",1.66721E+12,125,,,,No,No,,,214,0,3,2.47132E+17,2.47132E+17,7.30538E+17,69,F,S,S,S,S,F,D,,
s6g0c9,3520,4,Mikaela Hyakuya,Seraph of the End: Battle in Nagoya,1,"Mon, 31 Oct 2022 07:29:23 GMT",1.6672E+12,39,,,,No,No,,,466,1,1,2.47132E+17,2.47132E+17,7.30538E+17,28,F,S,S,S,S,D,B,,
s64kfk,4332,4,Elias Ainsworth,The Ancient Magus' Bride: Those Awaiting a Star,2,"Mon, 31 Oct 2022 01:58:05 GMT",1.66718E+12,65,,,,No,No,,,164,0,2,2.47132E+17,2.47132E+17,7.30538E+17,41,F,S,S,S,A,F,B,,
s61s5z,10129,3,Airi Sakura,Classroom of the Elite,0,"Mon, 31 Oct 2022 00:32:49 GMT",1.66718E+12,16,,,,No,No,,,97,0,0,2.47132E+17,2.47132E+17,7.30538E+17,9,F,S,S,S,S,F,C,,
s6j4vn,4507,4,Ochako Uraraka,My Hero Academia,3,"Sun, 30 Oct 2022 22:46:53 GMT",1.66717E+12,176,,,,No,No,,,382,0,3,2.47132E+17,2.47132E+17,8.0262E+17,109,F,S,S,S,S,F,B,,
s65wgv,14571,2,Megumin,KonoSuba: God's blessing on this wonderful world!,3,"Sun, 30 Oct 2022 21:27:47 GMT",1.66717E+12,169,,,,No,No,,,1701,0,3,2.47132E+17,2.47132E+17,7.30538E+17,95,F,S,S,S,S,F,D,,
sx342b,4663,4,Ereshkigal,Fate/Grand Order,4,"Sat, 29 Oct 2022 22:52:52 GMT",1.66708E+12,302,,,,No,No,,,189,0,4,2.47132E+17,2.47132E+17,8.0262E+17,190,F,S,S,S,S,F,C,,
sxznk6,3848,4,Nakiri Ayame,Hololive: Holo no Graffiti,0,"Sat, 29 Oct 2022 19:54:13 GMT",1.66707E+12,20,,,,No,No,,,290,0,0,2.47132E+17,2.47132E+17,7.30538E+17,14,F,S,S,S,S,F,B,,
sx0260,43,2,Taeko Sugawara,Arifureta: From Commonplace to World's Strongest,3,"Sat, 29 Oct 2022 06:59:46 GMT",1.66703E+12,53,,,,No,No,,,0,0,3,2.47132E+17,2.47132E+17,7.30538E+17,35,F,S,S,S,A,F,A,,
ssxchf,3525,4,Thorkell,Vinland Saga,3,"Sat, 29 Oct 2022 02:17:10 GMT",1.66701E+12,112,,,,No,No,,,103,0,3,2.47132E+17,2.47132E+17,7.30538E+17,73,F,S,S,S,S,F,B,,
ssdwnh,91,1,Melissa,She Professed Herself Pupil of the Wise Man,2,"Sat, 29 Oct 2022 00:12:51 GMT",1.667E+12,10,,,,No,No,,,0,0,2,2.47132E+17,2.47132E+17,7.30538E+17,8,F,S,S,S,A,F,A,,
ss7kmk,9937,3,Seijuurou Akashi,Kuroko's Basketball,2,"Fri, 28 Oct 2022 23:57:39 GMT",1.667E+12,70,,,,No,No,,,185,0,2,2.47132E+17,2.47132E+17,7.30538E+17,43,F,S,S,S,S,F,C,,
ssdhll,9757,3,Goku,Dragon Ball Z,0,"Fri, 28 Oct 2022 23:00:35 GMT",1.667E+12,21,,,,No,No,,,1868,2,0,2.47132E+17,2.47132E+17,7.30538E+17,15,F,S,S,S,A,C,C,,
sstzs0,9935,3,Yanfei,Genshin Impact,4,"Fri, 28 Oct 2022 22:26:24 GMT",1.667E+12,354,,,,No,No,,,452,0,4,2.47132E+17,2.47132E+17,7.30538E+17,209,F,S,S,S,S,F,D,,
sst05j,14222,1,Khun Aguero Agnis,Tower of God,2,"Fri, 28 Oct 2022 22:23:18 GMT",1.667E+12,67,,,,No,No,,,244,0,2,2.47132E+17,2.47132E+17,7.30538E+17,39,F,S,S,S,S,F,D,,
sstppl,4543,4,Kento Nanami,Jujutsu Kaisen,3,"Fri, 28 Oct 2022 22:07:43 GMT",1.66699E+12,177,,,,No,No,,,1572,1,3,2.47132E+17,2.47132E+17,8.0262E+17,110,F,S,S,S,A,D,C,,
sstfsr,3892,3,Shenhe,Genshin Impact,2,"Fri, 28 Oct 2022 22:04:54 GMT",1.66699E+12,88,,,,No,No,,,945,0,2,2.47132E+17,2.47132E+17,8.0262E+17,54,F,S,S,S,S,F,C,,
ssrxn2,41,2,Kharga Klarus,Arifureta: From Commonplace to World's Strongest,1,"Fri, 28 Oct 2022 20:31:51 GMT",1.66699E+12,10,,,,No,No,,,0,0,1,2.47132E+17,2.47132E+17,8.0262E+17,8,F,S,S,S,A,F,A,,
ss3v8h,9853,3,Kusuo Saiki,The Disastrous Life of Saiki K.,1,"Fri, 28 Oct 2022 20:13:51 GMT",1.66699E+12,42,,,,No,No,,,756,0,1,2.47132E+17,2.47132E+17,7.30538E+17,25,F,S,S,S,S,F,C,,
sspfts,10174,3,Ash Lynx,Banana Fish,3,"Fri, 28 Oct 2022 18:57:19 GMT",1.66698E+12,152,,,,No,No,,,298,0,3,2.47132E+17,2.47132E+17,7.30538E+17,89,F,S,S,S,A,F,D,,
ssz8nn,61,1,Hinata,She Professed Herself Pupil of the Wise Man,3,"Fri, 28 Oct 2022 18:11:44 GMT",1.66698E+12,31,,,,No,No,,,0,0,3,2.47132E+17,2.47132E+17,7.30538E+17,24,F,S,S,S,S,F,A,,
s7pscs,16607,1,Tengen Uzui,Demon Slayer: Kimetsu no Yaiba,3,"Wed, 26 Oct 2022 02:43:22 GMT",1.66675E+12,162,,,,No,No,,,1527,0,3,2.47132E+17,2.47132E+17,7.30538E+17,90,F,S,S,S,S,F,D,,
s7nl98,14667,1,Shizuku,Hunter x Hunter,0,"Tue, 25 Oct 2022 22:12:13 GMT",1.66674E+12,16,,,,No,No,,,321,0,0,2.47132E+17,2.47132E+17,7.30538E+17,8,F,S,S,S,S,F,D,,
stxgg3,1608,1,Dehya,Genshin Impact,2,"Tue, 25 Oct 2022 07:54:36 GMT",1.66668E+12,73,,,,No,No,,,335,0,2,2.47132E+17,2.47132E+17,7.30538E+17,49,F,S,S,S,S,F,A,,
stfsgq,31,2,Franz Houtman,Fena: Pirate Princess,4,"Tue, 25 Oct 2022 01:04:14 GMT",1.66666E+12,56,,,,No,No,,,0,0,4,,2.47132E+17,7.30538E+17,38,F,S,S,F,S,F,A,,
sthvr3,62,1,Clive Therese,Black Summoner,2,"Mon, 24 Oct 2022 06:58:32 GMT",1.66659E+12,12,,,,No,No,,,0,0,2,2.47132E+17,2.47132E+17,7.30538E+17,8,F,S,S,S,S,F,A,,
st0v3t,4227,4,Ray,The Promised Neverland,1,"Mon, 24 Oct 2022 04:52:14 GMT",1.66659E+12,39,,,,No,No,,,210,0,1,,2.47132E+17,7.30538E+17,25,F,S,S,F,A,F,B,,
s8cnmf,12533,3,Rize Kamishiro,Tokyo Ghoul,4,"Mon, 24 Oct 2022 01:52:28 GMT",1.66658E+12,304,,,,No,No,,,96,0,4,2.47132E+17,2.47132E+17,7.30538E+17,185,F,S,S,S,S,F,C,,
s8x1vj,4296,4,Nagisa Shiota,Assassination Classroom,0,"Mon, 24 Oct 2022 00:27:39 GMT",1.66657E+12,21,,,,No,No,,,389,1,0,2.47132E+17,2.47132E+17,7.30538E+17,14,F,S,S,S,S,D,B,,
s80b4r,23,2,Niji Yoshinaga,Slow Loop,0,"Sat, 22 Oct 2022 22:30:34 GMT",1.66648E+12,5,,,,No,No,lp,,1,0,0,2.47132E+17,2.47132E+17,7.30538E+17,1,F,S,S,S,S,F,A,,
s804f6,3626,4,Shuji Hanma,Tokyo Revengers,1,"Sat, 22 Oct 2022 21:56:10 GMT",1.66648E+12,38,,,,No,No,,,161,0,1,2.47132E+17,2.47132E+17,7.30538E+17,26,F,S,S,S,A,F,B,,
s8vw20,4368,4,Jolyne Cujoh,JoJo's Bizarre Adventure: Stone Ocean,3,"Sat, 22 Oct 2022 20:55:00 GMT",1.66647E+12,174,,,,No,No,,,1119,0,3,2.47132E+17,2.47132E+17,7.30538E+17,109,F,S,S,S,S,F,B,,
sl9n9t,3642,1,Shenhe,Genshin Impact,2,"Sat, 22 Oct 2022 10:29:50 GMT",1.66643E+12,79,,,,No,No,,,945,0,2,2.47132E+17,2.47132E+17,7.30538E+17,46,F,S,S,S,S,F,D,,
sl4d6c,3954,4,Maha,The World's Finest Assassin Gets Reincarnated in Another World as an Aristocrat,2,"Sat, 22 Oct 2022 04:27:39 GMT",1.66641E+12,69,,,,No,No,,,85,0,2,,2.47132E+17,2.63007E+17,38,F,S,S,F,F,F,B,,
sljfnc,3752,4,Tohru Honda,Fruits Basket,3,"Sat, 22 Oct 2022 00:53:57 GMT",1.6664E+12,155,,,,No,No,,,279,0,3,2.47132E+17,2.47132E+17,7.30538E+17,100,F,S,S,S,S,F,B,,
slbp8j,14286,1,Hinata Hyuuga,Naruto,3,"Fri, 21 Oct 2022 23:48:27 GMT",1.6664E+12,166,,,,No,No,,,977,0,3,2.47132E+17,2.47132E+17,7.30538E+17,86,F,S,S,S,D,F,D,,
s3zqnh,72,3,Mosuke,Shaman King,2,"Sun, 16 Oct 2022 18:56:48 GMT",1.66595E+12,26,,,,No,No,,,0,0,2,2.47132E+17,2.47132E+17,7.30538E+17,19,F,S,S,S,S,F,A,,
76nfpl,92,2,Michelle Bouquet,Tales of Luminaria,4,"Mon, 15 Aug 2022 18:35:57 GMT",1.66059E+12,104,,,,No,No,,,1,0,4,2.47132E+17,2.47132E+17,7.30538E+17,74,F,S,S,S,S,F,A,,
7zt3vg,40673,1,Boof,Suzy's Zoo Daisuki! Witzy,3,"Sat, 06 Aug 2022 17:15:45 GMT",1.65981E+12,12,,,,No,No,boof,,3,0,3,3.66851E+17,3.66851E+17,7.30538E+17,6,F,S,F,F,A,F,C,,
l56v56,1026,4,Yukine,Noragami,4,"Wed, 04 May 2022 03:10:20 GMT",1.65163E+12,286,,,,No,No,,,108,0,3,2.47132E+17,2.47132E+17,7.30538E+17,189,F,A,S,S,S,F,A,,
lv8rrc,59,4,Billy Wise,HELIOS Rising Heroes,2,"Thu, 28 Apr 2022 08:15:24 GMT",1.65113E+12,26,,,,No,No,lp,,4,0,2,2.47132E+17,2.47132E+17,7.30538E+17,19,F,S,S,S,S,F,A,,
lv9nxd,76,4,Zenon Futoyama,Love Stage!!,2,"Thu, 28 Apr 2022 05:30:46 GMT",1.65112E+12,19,,,,No,No,smortest,,1,2,2,,2.47132E+17,7.30538E+17,15,F,S,S,F,S,C,A,,
f6tcbr,51,3,Prince of Stan,Scissor Seven,2,"Tue, 26 Apr 2022 00:08:40 GMT",1.65093E+12,25,,,,No,No,lp,,2,1,2,,2.47132E+17,6.83076E+17,16,F,S,S,F,A,D,A,,
fxw1kb,19,4,Kyoko Honda,Fruits Basket,2,"Sun, 24 Apr 2022 19:03:42 GMT",1.65083E+12,52,,,,No,No,lp,,11,0,2,2.47132E+17,2.47132E+17,7.30538E+17,36,F,S,S,S,S,F,A,,
fdm809,100,4,Gerik,Fire Emblem: The Sacred Stones,4,"Sat, 23 Apr 2022 02:14:10 GMT",1.65068E+12,113,,,,No,No,mp,,1,0,4,2.47132E+17,2.47132E+17,8.73369E+17,79,F,S,S,S,A,F,A,,
fgrwg4,83,4,Ichirou Irabu,Kuuchuu Buranko,0,"Mon, 18 Apr 2022 00:28:14 GMT",1.65024E+12,6,,,,No,No,,,2,0,0,2.47132E+17,2.47132E+17,7.30538E+17,5,F,S,S,S,S,F,A,,
f17v8h,111,4,Ookami Mio,Hololive: Holo no Graffiti,4,"Wed, 13 Apr 2022 14:08:45 GMT",1.64986E+12,302,,,,No,No,workers,,100,1,3,,2.47132E+17,8.73369E+17,201,F,A,S,F,S,D,A,,
fb4ddm,79,1,Dagr,Fire Emblem Heroes,2,"Sun, 10 Apr 2022 22:49:35 GMT",1.64963E+12,17,,,,No,No,lp,,4,1,2,,2.47132E+17,7.30538E+17,10,F,S,S,F,A,D,A,,
fbn81x,57,4,Tsubaki's Pigtailed Minion,BONJOUR Sweet Love Pâtisserie,2,"Sun, 10 Apr 2022 22:33:22 GMT",1.64963E+12,22,,,,No,No,lp,,0,4,2,2.47132E+17,2.47132E+17,7.30538E+17,19,F,S,S,S,A,A,A,,
fbn8n4,26,4,Bad Badtz-Maru,Hello Kitty's Animation Theater,1,"Sun, 10 Apr 2022 22:24:28 GMT",1.64963E+12,22,,,,No,No,lp,,21,1,1,2.47132E+17,2.47132E+17,7.30538E+17,18,F,S,S,S,S,D,A,,
fbn8jj,36,4,Nanna,Fire Emblem: Genealogy of the Holy War,0,"Sun, 10 Apr 2022 22:14:07 GMT",1.64963E+12,8,,,,No,No,lp,,1,1,0,2.47132E+17,2.47132E+17,7.30538E+17,5,F,S,S,S,A,D,A,,
fbhrjp,58,1,Niime,Fire Emblem: The Binding Blade,4,"Sun, 10 Apr 2022 18:35:27 GMT",1.64962E+12,40,,,,No,No,lp,,1,0,4,,2.47132E+17,7.30538E+17,28,F,S,S,F,A,F,A,,
f2zrz5,21,4,Kumao-kun,Uramichi Oniisan,1,"Thu, 07 Apr 2022 22:08:11 GMT",1.64937E+12,12,,,,No,No,lp,,3,0,1,,2.47132E+17,7.30538E+17,6,F,S,S,F,A,F,A,,
fqqx3z,92,4,Special Week,Uma Musume: Pretty Derby,0,"Wed, 06 Apr 2022 04:01:24 GMT",1.64922E+12,11,,,,No,No,lp,,18,0,0,2.47132E+17,2.47132E+17,7.30538E+17,8,F,S,S,S,S,F,A,,
9c5t0g,63,4,Quin,Death Parade,2,"Sun, 03 Apr 2022 07:48:18 GMT",1.64897E+12,37,,,,No,No,lp,,2,5,2,,2.47132E+17,7.30538E+17,26,F,S,S,F,S,S,A,,
9x3gkw,55,4,Hinagiku Katsura,Hayate the Combat Butler!,2,"Fri, 01 Apr 2022 23:15:01 GMT",1.64885E+12,37,,,,No,No,lp,,11,1,2,2.47132E+17,2.47132E+17,7.30538E+17,25,F,S,S,S,S,D,A,,
9xkqc3,58,4,Switzerland,Hetalia: Axis Powers,1,"Fri, 01 Apr 2022 17:22:08 GMT",1.64883E+12,15,,,,No,No,lp,,7,0,1,2.47132E+17,2.47132E+17,7.30538E+17,10,F,S,S,S,S,F,A,,
9s1kn9,51,4,Payne,"BOFURI: I Don't Want to Get Hurt, so I'll Max Out My Defense.",4,"Fri, 01 Apr 2022 01:41:21 GMT",1.64878E+12,136,,,,No,No,lp,,2,1,4,2.47132E+17,2.47132E+17,7.30538E+17,96,F,S,S,S,A,D,A,,
9s1kjn,91,1,Ellile,Generation of Chaos Next: Chikai no Pendant,3,"Fri, 01 Apr 2022 01:31:44 GMT",1.64878E+12,6,,,,No,No,lp,,0,0,3,2.47132E+17,2.47132E+17,7.30538E+17,5,F,S,S,S,S,F,A,,
9snn34,44,3,Yuduki Teramitsu,B-PROJECT: Zecchou*Emotion,2,"Fri, 01 Apr 2022 01:29:02 GMT",1.64878E+12,22,,,,No,No,lp,,1,0,2,2.47132E+17,2.47132E+17,4.24013E+17,18,F,S,S,S,S,F,A,,
