code,number,edition,character,series,quality,obtainedDate,obtainedTimestamp,burnValue,dye.code,dye.name,frame,morphed,trimmed,tag,alias,wishlists,fights,dropQuality,dropper,grabber,guild,worker.effort,worker.style,worker.purity,worker.grabber,worker.dropper,worker.quickness,worker.toughness,worker.vanity,worker.recoveryDate,worker.recoveryTimestamp
56g6qq,10,1,The Archive,Vivy: Fluorite Eye's Song,1,"Fri, 09 Jul 2021 14:08:52 GMT",1.62584E+12,4,,,,No,No,vivy1,,1,0,1,,5.2629E+17,7.30538E+17,1,F,S,F,F,A,F,A,,
57mrg9,14957,1,Boof,Suzy's Zoo Daisuki! Witzy,2,"Wed, 30 Jun 2021 15:45:26 GMT",1.62507E+12,6,,,,No,No,boof,,3,0,2,7.55452E+17,2.47132E+17,6.48032E+17,5,F,S,F,F,S,F,B,,
5lp15g,14825,1,Boof,Suzy's Zoo Daisuki! Witzy,1,"Wed, 30 Jun 2021 04:09:30 GMT",1.62503E+12,3,,,,No,No,boof,,3,0,1,3.93132E+17,3.93132E+17,7.30538E+17,1,F,S,F,F,A,F,B,,
55d988,14166,1,Boof,Suzy's Zoo Daisuki! Witzy,1,"Tue, 29 Jun 2021 03:11:51 GMT",1.62494E+12,3,,,,No,No,boof,,3,1,1,4.04434E+17,6.51072E+17,8.21166E+17,1,F,S,F,F,A,D,A,,
5w19z1,14040,1,Boof,Suzy's Zoo Daisuki! Witzy,2,"Wed, 16 Jun 2021 06:52:20 GMT",1.62383E+12,6,,,,No,No,boof,,3,0,2,3.05509E+17,4.04128E+17,4.24013E+17,5,F,S,F,F,F,F,A,,
5mns8r,13709,1,Boof,Suzy's Zoo Daisuki! Witzy,2,"Sun, 13 Jun 2021 06:49:47 GMT",1.62357E+12,6,,,,No,No,boof,,3,0,2,3.66851E+17,3.66851E+17,7.15844E+17,5,F,S,F,F,S,F,A,,
50mct0,86,2,Braid-Ken,Afro-Ken,2,"Sun, 13 Jun 2021 06:49:08 GMT",1.62357E+12,21,,,,No,No,afro-ken2,,6,1,2,4.03742E+17,7.733E+17,6.32549E+17,13,F,S,F,F,S,D,A,,
5mfkm6,46,2,Flamingo,Heaven's Design Team,2,"Fri, 11 Jun 2021 18:38:41 GMT",1.62344E+12,21,,,,No,No,lp,,2,1,2,,2.47132E+17,7.30538E+17,14,F,S,S,F,S,D,A,,
kx1vn9,13544,1,Boof,Suzy's Zoo Daisuki! Witzy,2,"Wed, 09 Jun 2021 05:34:53 GMT",1.62322E+12,6,,,,No,No,boof,,3,0,2,4.28651E+17,4.28651E+17,7.30538E+17,5,F,S,F,F,S,F,A,,
kpf1h1,68,2,NC8429,Cells at Work! CODE BLACK!,1,"Mon, 31 May 2021 08:52:03 GMT",1.62245E+12,12,,,,No,No,lp,,1,2,1,,2.47132E+17,7.30538E+17,8,F,S,S,F,A,C,A,,
k4j3rz,12851,1,Boof,Suzy's Zoo Daisuki! Witzy,1,"Sun, 30 May 2021 08:22:08 GMT",1.62236E+12,3,,,,No,No,boof,,3,0,1,5.10683E+17,2.04279E+17,8.0262E+17,1,F,S,F,F,F,F,A,,
4ncgl,627,1,Rantaro Amami,Danganronpa V3: Killing Harmony,4,"Sat, 29 May 2021 07:37:40 GMT",1.62227E+12,256,$00kkv,Honey and Thyme,madscientist,Yes,No,art,,101,0,2,3.00315E+17,3.00315E+17,6.29993E+17,215,B,B,F,F,C,F,A,,
w7955l,11860,1,Boof,Suzy's Zoo Daisuki! Witzy,4,"Fri, 28 May 2021 19:11:40 GMT",1.62223E+12,25,,,,No,No,boof,,3,0,4,8.06285E+17,2.03584E+17,6.32549E+17,14,F,S,F,F,A,F,A,,
wv4vwd,10593,1,Boof,Suzy's Zoo Daisuki! Witzy,2,"Mon, 24 May 2021 16:35:10 GMT",1.62187E+12,6,,,,No,No,boof,,3,0,2,5.59079E+17,3.23916E+17,7.30538E+17,5,F,S,F,F,A,F,A,,
kq1xch,20,2,Jil,Those Snow White Notes,3,"Fri, 21 May 2021 23:35:07 GMT",1.62164E+12,27,,,,No,No,lp,,1,0,3,,2.47132E+17,7.30538E+17,18,F,S,S,F,S,F,A,,
w82tfq,85,1,Cotton Candy-Ken,Afro-Ken,2,"Thu, 13 May 2021 10:50:44 GMT",1.6209E+12,15,,,,No,No,afro-ken1,,5,0,2,2.47132E+17,2.47132E+17,7.30538E+17,10,F,S,S,S,S,F,A,,
whb1ds,10752,1,Boof,Suzy's Zoo Daisuki! Witzy,3,"Sat, 01 May 2021 07:30:27 GMT",1.61985E+12,12,,,,No,No,boof,,3,0,3,,3.24719E+17,7.30538E+17,6,F,S,F,F,A,F,A,,
wh2r6f,10744,1,Boof,Suzy's Zoo Daisuki! Witzy,0,"Wed, 28 Apr 2021 17:34:53 GMT",1.61963E+12,1,,,,No,No,boof,,3,0,0,2.03584E+17,2.03584E+17,7.04015E+17,0,F,S,F,F,S,F,A,,
wvrzpn,10600,1,Boof,Suzy's Zoo Daisuki! Witzy,2,"Mon, 26 Apr 2021 14:42:27 GMT",1.61945E+12,6,,,,No,No,boof,,3,0,2,,6.25117E+17,7.30538E+17,5,F,S,F,F,F,F,A,,
2shckg,10307,1,Boof,Suzy's Zoo Daisuki! Witzy,3,"Thu, 22 Apr 2021 05:13:57 GMT",1.61907E+12,12,,,,No,No,boof,,3,0,3,2.99785E+17,2.99785E+17,6.32549E+17,6,F,S,F,F,B,F,A,,
2j7wp8,9415,1,Boof,Suzy's Zoo Daisuki! Witzy,2,"Tue, 20 Apr 2021 20:48:41 GMT",1.61895E+12,6,,,,No,No,boof,,3,0,2,4.80777E+17,4.80777E+17,7.68148E+17,5,F,S,F,F,A,F,A,,
212z5z,9483,1,Boof,Suzy's Zoo Daisuki! Witzy,2,"Thu, 15 Apr 2021 02:32:36 GMT",1.61845E+12,6,,,,No,No,boof,,3,0,2,,9.49621E+16,6.92413E+17,5,F,S,F,F,F,F,A,,
2w8895,9182,1,Boof,Suzy's Zoo Daisuki! Witzy,0,"Fri, 09 Apr 2021 00:53:31 GMT",1.61793E+12,1,,,,No,No,boof,,3,0,0,9.49621E+16,9.49621E+16,7.15844E+17,0,F,S,F,F,S,F,A,,
hj146r,7724,1,Boof,Suzy's Zoo Daisuki! Witzy,2,"Sun, 04 Apr 2021 23:43:35 GMT",1.61758E+12,6,,,,No,No,boof,,3,0,2,,9.49621E+16,7.48088E+17,5,F,S,F,F,D,F,A,,
2qlb2j,8999,1,Boof,Suzy's Zoo Daisuki! Witzy,4,"Sun, 04 Apr 2021 19:15:55 GMT",1.61756E+12,25,,,,No,No,boof,,3,0,4,3.54674E+17,1.48584E+17,7.30538E+17,14,F,S,F,F,C,F,A,,
hdmct1,81,2,Eggnog,Food Fantasy,2,"Thu, 01 Apr 2021 18:40:50 GMT",1.6173E+12,33,,,,No,No,lp,,3,0,2,4.81238E+17,4.81238E+17,5.0307E+17,20,F,S,F,F,A,F,A,,
hcgqdl,8778,1,Boof,Suzy's Zoo Daisuki! Witzy,1,"Wed, 31 Mar 2021 17:37:00 GMT",1.61721E+12,3,,,,No,No,boof,,3,0,1,,3.51473E+17,7.60659E+17,1,F,S,F,F,B,F,A,,
hxt0fv,8693,1,Boof,Suzy's Zoo Daisuki! Witzy,2,"Tue, 30 Mar 2021 04:12:02 GMT",1.61708E+12,6,,,,No,No,boof,,3,0,2,5.41314E+17,7.19082E+17,7.04015E+17,5,F,S,F,F,A,F,A,,
h7cr2s,70,2,Madeleine,Food Fantasy,2,"Sat, 27 Mar 2021 19:31:31 GMT",1.61687E+12,34,,,,No,No,lp,,1,0,2,,2.47132E+17,7.30538E+17,24,F,S,S,F,S,F,A,,
htkf51,8430,1,Boof,Suzy's Zoo Daisuki! Witzy,2,"Fri, 26 Mar 2021 05:38:09 GMT",1.61674E+12,6,,,,No,No,boof,,3,0,2,,7.31763E+17,5.99777E+17,5,F,S,F,F,A,F,A,,
h8wklj,8375,1,Boof,Suzy's Zoo Daisuki! Witzy,2,"Thu, 25 Mar 2021 09:23:24 GMT",1.61666E+12,6,,,,No,No,boof,,3,1,2,,2.47132E+17,7.30538E+17,5,F,S,S,F,S,D,A,,
hlx1cn,8368,1,Boof,Suzy's Zoo Daisuki! Witzy,2,"Thu, 25 Mar 2021 02:14:28 GMT",1.61664E+12,6,,,,No,No,boof,,3,0,2,1.66096E+17,1.48584E+17,2.13781E+17,5,F,S,F,F,S,F,A,,
qtwqqr,54,1,Longjing Tea,Food Fantasy,2,"Thu, 25 Mar 2021 01:17:07 GMT",1.61664E+12,22,,,,No,No,lp,,4,3,2,,3.94438E+17,7.30538E+17,16,F,S,F,F,A,B,A,,
q8gfbd,76,1,Century Egg,Food Fantasy,2,"Thu, 25 Mar 2021 01:15:08 GMT",1.61663E+12,21,,,,No,No,lp,,1,0,2,2.99785E+17,2.99785E+17,7.09433E+17,13,F,S,F,F,A,F,A,,
hfwb6r,8285,1,Boof,Suzy's Zoo Daisuki! Witzy,0,"Tue, 23 Mar 2021 16:58:42 GMT",1.61652E+12,1,,,,No,No,boof,,3,0,0,1.39227E+17,9.49621E+16,3.43119E+17,0,F,S,F,F,F,F,A,,
hn3xm6,7799,1,Boof,Suzy's Zoo Daisuki! Witzy,2,"Sat, 20 Mar 2021 12:15:30 GMT",1.61624E+12,6,,,,No,No,boof,,3,0,2,4.22975E+17,1.56546E+17,7.21059E+17,5,F,S,F,F,B,F,A,,
hzl0hn,7911,1,Boof,Suzy's Zoo Daisuki! Witzy,3,"Wed, 17 Mar 2021 20:28:45 GMT",1.61601E+12,12,,,,No,No,boof,,3,0,3,,8.05193E+17,4.44346E+17,6,F,S,F,F,C,F,A,,
hzqfhj,718,2,Atago,Azur Lane,3,"Wed, 17 Mar 2021 07:36:52 GMT",1.61597E+12,146,,,,No,No,booba,,8,1,3,2.47132E+17,2.47132E+17,7.30538E+17,94,F,S,S,S,S,D,C,,
h5hkgc,7595,1,Boof,Suzy's Zoo Daisuki! Witzy,2,"Sun, 14 Mar 2021 07:03:42 GMT",1.61571E+12,6,,,,No,No,boof,,3,0,2,,1.48584E+17,6.92413E+17,5,F,S,F,F,A,F,A,,
h5l34v,7640,1,Boof,Suzy's Zoo Daisuki! Witzy,2,"Sat, 13 Mar 2021 04:40:39 GMT",1.61561E+12,6,,,,No,No,boof,,3,1,2,7.19082E+17,7.19082E+17,7.30538E+17,5,F,S,F,F,S,D,A,,
h50j2l,7592,1,Boof,Suzy's Zoo Daisuki! Witzy,0,"Fri, 12 Mar 2021 15:31:31 GMT",1.61556E+12,1,,,,No,No,boof,,3,0,0,,2.47132E+17,7.30538E+17,0,F,S,S,F,S,F,A,,
qtk3z9,6726,1,Boof,Suzy's Zoo Daisuki! Witzy,2,"Sun, 28 Feb 2021 23:17:16 GMT",1.61455E+12,6,,,,No,No,boof,,3,0,2,2.1415E+17,4.94004E+17,7.04015E+17,5,F,S,F,F,C,F,A,,
q7zfj5,98,2,Elena Aoki,Gleipnir,2,"Fri, 26 Feb 2021 16:10:51 GMT",1.61436E+12,27,,,,No,No,lp,,1,4,2,,2.47132E+17,7.30538E+17,19,F,S,S,F,S,A,A,,
q8rlzl,6689,1,Boof,Suzy's Zoo Daisuki! Witzy,4,"Fri, 26 Feb 2021 11:37:50 GMT",1.61434E+12,25,,,,No,No,boof,,3,0,4,7.24914E+17,4.87896E+17,7.30538E+17,15,F,S,F,F,A,F,A,,
qtbx55,73,1,Plum Juice,Food Fantasy,1,"Thu, 25 Feb 2021 09:34:55 GMT",1.61425E+12,10,,,,No,No,lp,,1,0,1,6.51072E+17,2.47132E+17,7.30538E+17,8,F,S,S,F,A,F,A,,
q8rhkx,60,1,Laba Noodles,Food Fantasy,2,"Wed, 24 Feb 2021 13:32:21 GMT",1.61417E+12,22,,,,No,No,lp,,1,2,2,2.47132E+17,2.47132E+17,7.30538E+17,19,F,S,S,S,S,C,A,,
q8rhkd,32,1,Yogurt,Food Fantasy,2,"Wed, 24 Feb 2021 13:32:17 GMT",1.61417E+12,26,,,,No,No,lp,,1,1,2,2.47132E+17,2.47132E+17,7.30538E+17,19,F,S,S,S,S,D,A,,
q8pfmw,30,1,Zitui Bun,Food Fantasy,3,"Wed, 24 Feb 2021 13:15:08 GMT",1.61417E+12,46,,,,No,No,lp,,2,1,3,2.47132E+17,2.47132E+17,7.30538E+17,34,F,S,S,S,A,D,A,,
q8p11v,28,1,Black Truffle,Food Fantasy,0,"Wed, 24 Feb 2021 12:52:38 GMT",1.61417E+12,6,,,,No,No,lp,,3,4,0,2.47132E+17,2.47132E+17,7.30538E+17,5,F,S,S,S,A,A,A,,
q8phdg,22,1,Ddeokbokki,Food Fantasy,2,"Wed, 24 Feb 2021 12:38:27 GMT",1.61417E+12,27,,,,No,No,lp,,3,4,2,2.47132E+17,2.47132E+17,7.30538E+17,20,F,S,S,S,S,A,A,,
q84s71,96,2,Itsuki Shikatani,Yarichin Bitch-bu,2,"Wed, 24 Feb 2021 12:16:27 GMT",1.61417E+12,43,,,,No,No,lp,,17,2,2,2.47132E+17,2.47132E+17,7.30538E+17,31,F,S,S,S,S,C,A,,
q8jfn0,6675,1,Boof,Suzy's Zoo Daisuki! Witzy,4,"Wed, 24 Feb 2021 07:08:36 GMT",1.61415E+12,25,,,,No,No,boof,,3,1,4,3.66851E+17,3.66851E+17,7.30538E+17,15,F,S,F,F,S,D,A,,
q8ks5g,6668,1,Boof,Suzy's Zoo Daisuki! Witzy,3,"Wed, 24 Feb 2021 04:23:33 GMT",1.61414E+12,12,,,,No,No,boof,,3,0,3,8.12936E+17,2.47132E+17,7.30538E+17,6,F,S,S,F,C,F,A,,
qflwgc,6564,1,Boof,Suzy's Zoo Daisuki! Witzy,2,"Tue, 23 Feb 2021 05:59:00 GMT",1.61406E+12,6,,,,No,No,boof,,3,0,2,1.89502E+17,1.89502E+17,3.43119E+17,5,F,S,F,F,S,F,A,,
ql22zx,95,2,Anri Sonohara,Durarara!!,4,"Mon, 22 Feb 2021 23:09:31 GMT",1.61404E+12,126,,,,No,No,lp,,11,2,4,2.47132E+17,2.47132E+17,4.24013E+17,93,F,S,S,S,A,C,A,,
qf8v10,22,2,Iska,Our Last Crusade or the Rise of a New World,2,"Mon, 22 Feb 2021 10:38:56 GMT",1.61399E+12,30,,,,No,No,lp,,7,9,2,,2.47132E+17,7.30538E+17,25,F,S,S,F,S,S,A,,
qfqtq8,33,2,Hayate Ayasaki,Hayate the Combat Butler!,3,"Sun, 21 Feb 2021 17:48:15 GMT",1.61393E+12,50,,,,No,No,lp,,6,3,3,,2.47132E+17,4.24013E+17,36,F,S,S,F,A,B,A,,
q9x6m0,6512,1,Boof,Suzy's Zoo Daisuki! Witzy,1,"Sun, 21 Feb 2021 10:58:39 GMT",1.61391E+12,3,,,,No,No,boof,,3,0,1,6.85645E+17,2.47132E+17,7.30538E+17,1,F,S,S,F,A,F,A,,
q9gcjk,6493,1,Boof,Suzy's Zoo Daisuki! Witzy,2,"Sun, 21 Feb 2021 01:32:45 GMT",1.61387E+12,6,,,,No,No,boof,,3,0,2,1.20722E+17,2.47132E+17,4.24013E+17,5,F,S,S,F,S,F,A,,
qr899c,6331,1,Boof,Suzy's Zoo Daisuki! Witzy,3,"Fri, 19 Feb 2021 05:00:35 GMT",1.61371E+12,12,,,,No,No,boof,,3,0,3,,4.94004E+17,7.21059E+17,6,F,S,F,F,F,F,A,,
qp5vcq,98,1,Bee Woman,Wonder Egg Priority,2,"Mon, 15 Feb 2021 09:42:37 GMT",1.61338E+12,7,,,,No,No,wep1,,1,0,2,2.47132E+17,2.47132E+17,7.30538E+17,5,F,S,S,S,A,F,A,,
qpvxtq,49,1,Nishina Toriko,Urasekai Picnic,3,"Mon, 15 Feb 2021 03:08:35 GMT",1.61336E+12,31,,,,No,No,lp,,11,0,3,2.71758E+17,2.47132E+17,7.30538E+17,21,F,S,S,F,B,F,A,,
qpvxls,6225,1,Boof,Suzy's Zoo Daisuki! Witzy,2,"Mon, 15 Feb 2021 03:05:02 GMT",1.61336E+12,6,,,,No,No,boof,,3,1,2,6.18585E+17,6.18585E+17,7.30538E+17,5,F,S,F,F,S,D,A,,
qpv5sx,6224,1,Boof,Suzy's Zoo Daisuki! Witzy,0,"Mon, 15 Feb 2021 02:29:41 GMT",1.61336E+12,1,,,,No,No,boof,,3,0,0,5.58145E+17,4.94004E+17,7.21059E+17,0,F,S,F,F,F,F,A,,
q4b4nf,51,1,Seeno Evil,Wonder Egg Priority,1,"Sun, 14 Feb 2021 03:10:21 GMT",1.61327E+12,5,,,,No,No,wep1,,1,0,1,4.80777E+17,2.47132E+17,7.30538E+17,1,F,S,S,F,A,F,A,,
q1dv40,6110,1,Boof,Suzy's Zoo Daisuki! Witzy,1,"Sat, 13 Feb 2021 07:03:52 GMT",1.6132E+12,3,,,,No,No,boof,,3,0,1,,9.49621E+16,5.41339E+17,1,F,S,F,F,D,F,A,,
qb1f8r,5912,1,Boof,Suzy's Zoo Daisuki! Witzy,3,"Mon, 08 Feb 2021 06:08:06 GMT",1.61276E+12,12,,,,No,No,boof,,3,1,3,5.35236E+17,4.26968E+17,7.30538E+17,6,F,S,F,F,A,D,A,,
q55rl7,5840,1,Boof,Suzy's Zoo Daisuki! Witzy,4,"Sat, 06 Feb 2021 03:30:53 GMT",1.61258E+12,25,,,,No,No,boof,,3,0,4,1.89502E+17,1.89502E+17,6.48032E+17,15,F,S,F,F,S,F,A,,
qhgckd,5601,1,Boof,Suzy's Zoo Daisuki! Witzy,2,"Wed, 03 Feb 2021 03:01:07 GMT",1.61232E+12,6,,,,No,No,boof,,3,4,2,6.51072E+17,6.51072E+17,7.30538E+17,5,F,S,F,F,S,A,A,,
qwmmlw,5694,1,Boof,Suzy's Zoo Daisuki! Witzy,2,"Wed, 03 Feb 2021 00:45:08 GMT",1.61231E+12,6,,,,No,No,boof,,3,0,2,7.95663E+17,9.49621E+16,6.32549E+17,5,F,S,F,F,A,F,A,,
q2v02s,5626,1,Boof,Suzy's Zoo Daisuki! Witzy,1,"Mon, 01 Feb 2021 22:18:40 GMT",1.61222E+12,3,,,,No,No,boof,,3,0,1,,9.49621E+16,6.92413E+17,1,F,S,F,F,A,F,A,,
0zdlmw,4338,1,Boof,Suzy's Zoo Daisuki! Witzy,0,"Mon, 01 Feb 2021 03:53:26 GMT",1.61215E+12,1,,,,No,No,boof,,3,0,0,4.19679E+17,4.19679E+17,7.51177E+17,0,F,S,F,F,A,F,A,,
qqs3df,16,1,Carlo,Attack on Titan: The Final Season,2,"Sun, 31 Jan 2021 02:10:53 GMT",1.61206E+12,14,,,,No,No,aot1,,3,0,2,7.68079E+17,7.68079E+17,5.88764E+17,9,F,S,F,F,B,F,A,,
qm4vwd,5341,1,Boof,Suzy's Zoo Daisuki! Witzy,2,"Tue, 26 Jan 2021 06:17:44 GMT",1.61164E+12,6,,,,No,No,boof,,3,0,2,4.94004E+17,4.94004E+17,7.21059E+17,5,F,S,F,F,S,F,A,,
06jj6p,5213,1,Boof,Suzy's Zoo Daisuki! Witzy,2,"Fri, 22 Jan 2021 22:59:03 GMT",1.61136E+12,6,,,,No,No,boof,,3,0,2,,2.47132E+17,6.83076E+17,5,F,S,S,F,B,F,A,,
0srm7x,5100,1,Boof,Suzy's Zoo Daisuki! Witzy,3,"Wed, 20 Jan 2021 05:27:25 GMT",1.61112E+12,12,,,,No,No,boof,,3,1,3,,1.48584E+17,4.24013E+17,8,F,S,F,F,A,D,A,,
0471hc,4397,1,Boof,Suzy's Zoo Daisuki! Witzy,3,"Fri, 15 Jan 2021 06:51:53 GMT",1.61069E+12,12,,,,No,No,boof,,3,1,3,3.94438E+17,3.94438E+17,7.30538E+17,6,F,S,F,F,B,D,A,,
09m5j6,4670,1,Boof,Suzy's Zoo Daisuki! Witzy,2,"Fri, 15 Jan 2021 06:51:48 GMT",1.61069E+12,6,,,,No,No,boof,,3,1,2,3.54125E+17,3.54125E+17,7.30538E+17,5,F,S,F,F,A,D,A,,
0twk3p,4927,1,Boof,Suzy's Zoo Daisuki! Witzy,2,"Thu, 14 Jan 2021 22:22:44 GMT",1.61066E+12,6,,,,No,No,boof,,3,1,2,6.2184E+17,6.2184E+17,7.30538E+17,5,F,S,F,F,A,D,A,,
08t0k5,4900,1,Boof,Suzy's Zoo Daisuki! Witzy,2,"Thu, 14 Jan 2021 05:24:19 GMT",1.6106E+12,6,,,,No,No,boof,,3,0,2,6.54188E+17,2.47132E+17,4.24013E+17,5,F,S,S,F,C,F,A,,
0lc6vw,4849,1,Boof,Suzy's Zoo Daisuki! Witzy,2,"Wed, 13 Jan 2021 00:13:03 GMT",1.6105E+12,6,,,,No,No,boof,,3,0,2,,7.31763E+17,4.24013E+17,5,F,S,F,F,A,F,A,,
0l6mwz,4846,1,Boof,Suzy's Zoo Daisuki! Witzy,2,"Tue, 12 Jan 2021 22:14:55 GMT",1.61049E+12,6,,,,No,No,boof,,3,0,2,,3.65214E+17,6.90113E+17,5,F,S,F,F,B,F,A,,
0r28dz,4502,1,Boof,Suzy's Zoo Daisuki! Witzy,1,"Tue, 05 Jan 2021 18:11:17 GMT",1.60987E+12,3,,,,No,No,boof,,3,0,1,3.40216E+17,7.84239E+17,6.48032E+17,1,F,S,F,F,A,F,A,,
0phv27,4418,1,Boof,Suzy's Zoo Daisuki! Witzy,1,"Fri, 01 Jan 2021 05:31:23 GMT",1.60948E+12,3,,,,No,No,boof,,3,1,1,2.47132E+17,2.47132E+17,7.30538E+17,1,F,S,S,S,S,D,A,,
01s4ml,4271,1,Boof,Suzy's Zoo Daisuki! Witzy,2,"Mon, 28 Dec 2020 03:06:18 GMT",1.60912E+12,6,,,,No,No,boof,,3,0,2,7.49169E+17,6.48326E+17,7.30538E+17,5,F,S,F,F,A,F,A,,
01159n,4238,1,Boof,Suzy's Zoo Daisuki! Witzy,2,"Sun, 27 Dec 2020 04:49:56 GMT",1.60904E+12,6,,,,No,No,boof,,3,6,2,,1.90147E+17,7.30538E+17,6,F,S,F,F,A,S,A,,
0jvxf1,4101,1,Boof,Suzy's Zoo Daisuki! Witzy,1,"Tue, 22 Dec 2020 19:29:26 GMT",1.60867E+12,3,,,,No,No,boof,,3,0,1,4.5768E+17,3.65214E+17,7.30538E+17,1,F,S,F,F,A,F,A,,
0wbxkm,3892,1,Boof,Suzy's Zoo Daisuki! Witzy,3,"Tue, 22 Dec 2020 02:58:18 GMT",1.60861E+12,12,,,,No,No,boof,,3,0,3,,3.54125E+17,7.12068E+17,6,F,S,F,F,B,F,A,,
0hvmq2,3753,1,Boof,Suzy's Zoo Daisuki! Witzy,2,"Sat, 12 Dec 2020 01:41:38 GMT",1.60774E+12,6,,,,No,No,boof,,3,0,2,,7.03593E+17,7.30538E+17,5,F,S,F,F,B,F,A,,
0v4l47,3636,1,Chihiro Fujisaki,Danganronpa: The Animation,4,"Wed, 09 Dec 2020 22:14:09 GMT",1.60755E+12,259,$tdm1,Demeter Green,rozen,Yes,No,workers,,105,6,2,,2.84504E+17,6.48032E+17,240,B,B,F,F,S,S,A,,
00pqk9,3657,1,Boof,Suzy's Zoo Daisuki! Witzy,2,"Wed, 09 Dec 2020 19:01:53 GMT",1.60754E+12,6,,,,No,No,boof,,3,0,2,7.3625E+17,5.9397E+17,6.93111E+17,5,F,S,F,F,B,F,A,,
vctgnh,76,1,Boss,Akudama Drive,3,"Fri, 04 Dec 2020 03:04:45 GMT",1.60705E+12,5,,,,No,No,akudama1,,1,0,3,5.2629E+17,5.2629E+17,7.21059E+17,1,F,S,F,F,B,F,A,,
v68n9m,20,1,Execution Division Master,Akudama Drive,2,"Thu, 03 Dec 2020 04:39:46 GMT",1.60697E+12,7,,,,No,No,akudama1,,1,1,2,4.04128E+17,4.04128E+17,7.30538E+17,5,F,S,F,F,A,D,A,,
vnbtpb,2532,1,Monokuma,Danganronpa: The Animation,4,"Tue, 27 Oct 2020 00:13:19 GMT",1.60376E+12,291,,,,Yes,No,workers,,122,6,3,2.47132E+17,2.47132E+17,7.30538E+17,213,F,A,S,S,S,S,A,,
